shipper_party_name,count,mean_delay,% Total
"DEACERO, SAPI DE C.V.",271,-0.2915129151291513,0.0015413318369712273
I.A.E. INDUSTRIA AGRICOLA,271,-0.14760147601476015,0.0015413318369712273
CAMPARI MEXICO SA DE CV,271,-1.3468634686346863,0.0015413318369712273
ESTEE LAUDER BV,271,-0.15129151291512916,0.0015413318369712273
L.B. FURNITURE SDN.BHD.,271,-0.8191881918819188,0.0015413318369712273
"PANYU YOULI TOYS CO.,LTD",271,-1.136531365313653,0.0015413318369712273
SOLEADO S. A.,271,0.0,0.0015413318369712273
MOUNT DORA FARMS DE HONDURAS S DE,271,-0.6088560885608856,0.0015413318369712273
COASTAL AQUA PRIVATE LIMITED,271,-0.2177121771217712,0.0015413318369712273
AGRICOLA LA VENTA SA,271,-0.0036900369003690036,0.0015413318369712273
"TRAYTON FURNITURE (JIAXING) CO., LT",271,-0.8413284132841329,0.0015413318369712273
AIRSPEED HONG KONG LTD.,271,-1.018450184501845,0.0015413318369712273
"JF HILLEBRAND BALTIC, SIA",271,-0.35793357933579334,0.0015413318369712273
KL-KEPONG RUBBER PRODUCTS SDN. BHD.,271,-1.5608856088560885,0.0015413318369712273
PWL WORLDWIDE LOGISTICS GMBH & CO.,271,-0.6752767527675276,0.0015413318369712273
HYPERKEY INTERNATIONAL INC.,271,-0.6826568265682657,0.0015413318369712273
KENNETH TOYS IMPORT & EXPORT LTD,271,0.0,0.0015413318369712273
"MITSUBISHI CORPORATION LT,INC.",271,-0.39114391143911437,0.0015413318369712273
NIFCO INC.,270,-2.6703703703703705,0.0015356442656170898
ESSECO S.R.L.,270,-2.714814814814815,0.0015356442656170898
DAQIAN TEXTILE CAMBODIA CO LTD,270,-3.0444444444444443,0.0015356442656170898
COSENTINO S.A.CR BAZA-HUERCAL OVERA,270,-0.1925925925925926,0.0015356442656170898
KEMFLO INTERNATIONAL CO LTD,270,-0.3888888888888889,0.0015356442656170898
ROUNDTRIPPING LTD,270,-0.022222222222222223,0.0015356442656170898
CARIFRESH,270,-0.1,0.0015356442656170898
MULTIFOODS S.A.C.,270,-0.6851851851851852,0.0015356442656170898
INTERCOS EUROPE SPA,270,-0.9148148148148149,0.0015356442656170898
STOLZLE-CZESTOCHOWA,270,-17.044444444444444,0.0015356442656170898
TAIWAN JHONSIN CO LTD,270,-0.07777777777777778,0.0015356442656170898
RED STRIPE,270,-0.42962962962962964,0.0015356442656170898
SHREE BHAGWATI FLOUR & FOODS PVT LT,270,-0.17037037037037037,0.0015356442656170898
VERDE 1999 S.R.L.,270,-1.6,0.0015356442656170898
ABB AS,270,-2.888888888888889,0.0015356442656170898
SUN TOWER ENTERPRISES LIMITED,270,-0.5148148148148148,0.0015356442656170898
FLEXTRONICS SYSTEMS (PENANG) S/B,270,-0.007407407407407408,0.0015356442656170898
KEMFLO (NANJING) ENVIRONMENTAL,270,-2.925925925925926,0.0015356442656170898
LOGFRET LE HAVRE,270,-0.14444444444444443,0.0015356442656170898
ALIMENTOS SUMAR S.A.,270,-1.0148148148148148,0.0015356442656170898
T.H.I. GROUP LTD.,270,-0.10740740740740741,0.0015356442656170898
"NEW WORLD SHIPPING CO.,LTD.",270,-0.05555555555555555,0.0015356442656170898
EMC MANUFACTURING LIMITED O/B ELITE,270,0.0,0.0015356442656170898
ECCO SAFETY GROUP UK LTD.,270,-0.7962962962962963,0.0015356442656170898
COLOPLAST (CHINA) LTD.,270,-0.2111111111111111,0.0015356442656170898
ARCSAM DE COSTA RICA SA,270,-0.17777777777777778,0.0015356442656170898
TUBOS DE ACERO DE MEXICO S.A.,270,-0.8148148148148148,0.0015356442656170898
AGRARFROST GMBH & CO. KG,270,-0.14444444444444443,0.0015356442656170898
SUN PLAST,270,-0.7148148148148148,0.0015356442656170898
"NINGBO SINPPA TOOLS CO.,LTD",269,-1.9776951672862453,0.0015299566942629525
FERDINAND GROSS GMBH & CO KG,269,-1.412639405204461,0.0015299566942629525
"MERKLE KORFF INDUSTRIES DE MEXICO,",269,-19.947955390334574,0.0015299566942629525
GIORGIO ARMANI SPA,269,-0.9479553903345725,0.0015299566942629525
CARGO SERVICES (CHINA)LIMITED,269,-0.26765799256505574,0.0015299566942629525
CMPC MADERAS SPA.,269,-0.08550185873605948,0.0015299566942629525
JTEKT INDIA LIMITED,269,-2.8550185873605947,0.0015299566942629525
TRANSLINK SHIPPING INC.(SHENZHEN),269,-0.040892193308550186,0.0015299566942629525
CELEBES COCONUT CORPORATION,269,-0.5204460966542751,0.0015299566942629525
RTI LIMITED,269,-0.42379182156133827,0.0015299566942629525
EDWIN DEUTGEN KUNSTSTOFFTECHNIK GMB,269,-2.282527881040892,0.0015299566942629525
HORTIFRUT-TAL S.A.C,269,-0.01486988847583643,0.0015299566942629525
MAGNUM BOOK SERVICES,269,-0.35687732342007433,0.0015299566942629525
"SAVINO DEL BENE KOREA CO.,LTD.",269,-0.17843866171003717,0.0015299566942629525
EASY HOME ORGANIZATION MANUFACTURIN,269,-0.1821561338289963,0.0015299566942629525
PT HOK TONG,269,-1.1933085501858736,0.0015299566942629525
"HANS INDUSTRIAL CO., LTD.",269,-0.1821561338289963,0.0015299566942629525
KRYNICA VITAMIN SPOLKA AKCYJNA,269,-1.724907063197026,0.0015299566942629525
"STAR CONCORD (VIETNAM) CO., LTD-",269,-0.5241635687732342,0.0015299566942629525
FOSHAN SKYPLANET IMPORT AND EXPORT,269,-0.08178438661710037,0.0015299566942629525
FOSHAN GWOYNG SMP VEHICLE CLIMATE,269,-1.0148698884758365,0.0015299566942629525
SPEEDWAYS RUBBER COMPANY,269,-1.2193308550185873,0.0015299566942629525
WWL INDIA PRIVATE LIMITED,269,-0.29739776951672864,0.0015299566942629525
BENTELER ROTHRIST AG,269,-1.7472118959107807,0.0015299566942629525
ALFRED KAERCHER GMBH & CO. KG,269,-0.49070631970260226,0.0015299566942629525
MONROSE FURNITURE LIMITED,269,-0.8661710037174721,0.0015299566942629525
"NCC VIET NAM CO.,LTD",269,-1.4609665427509293,0.0015299566942629525
EATALY DISTRIBUZIONE SRL,269,-3.3382899628252787,0.0015299566942629525
TRIDENT LIMITED,269,-0.1412639405204461,0.0015299566942629525
FENGSHANGSHENG,269,-0.6617100371747212,0.0015299566942629525
BLM PROD.U.VERTRIEBSGES. MBH AND CO,269,-0.5650557620817844,0.0015299566942629525
"LONG BINH BRANCH OLAM VIETNAM CO.,",269,-0.5576208178438662,0.0015299566942629525
PANARIA GROUP INDUSTRIE CERAMICHE,269,-2.7620817843866172,0.0015299566942629525
SHANGHAI JINTING AUTOMOBILE,269,-0.10037174721189591,0.0015299566942629525
FDL INTERNATIONAL CARGO,269,-0.7472118959107806,0.0015299566942629525
"GANZHOU XUANTAI TRADING CO., LTD.",269,-0.6282527881040892,0.0015299566942629525
STAEUBLI ELECTRICAL CONNECTORS AG,269,-2.550185873605948,0.0015299566942629525
M/S GNA AXLES LTD.,269,-2.7360594795539033,0.0015299566942629525
SCAVOLINI SPA,269,-1.724907063197026,0.0015299566942629525
DAMCO CHINA LIMITED TIANJIN BRANCH,268,-0.34701492537313433,0.001524269122908815
"GUANGZHOU TIANYA GARMENT CO.,LTD",268,-0.503731343283582,0.001524269122908815
DHL GLOBAL FORWARDING SINGAPORE PRI,268,-0.22388059701492538,0.001524269122908815
POLYLINK GLOBAL INC.,268,-0.5746268656716418,0.001524269122908815
MINNESOTA PRECISION PRODUCTS (SUZHO,268,-2.6977611940298507,0.001524269122908815
ROBERT BOSCH ELEKTRONIKA KFT.,268,-0.26492537313432835,0.001524269122908815
NNR GLOBAL LOGISTICS,268,-0.14925373134328357,0.001524269122908815
MITSUBISHI ELECTRIC EUROPE B.V.,268,-3.5223880597014925,0.001524269122908815
KUKA DEUTSCHLAND GMBH,268,-12.694029850746269,0.001524269122908815
DONGGUAN JIN LI YI INDUSTRIAL CO.LT,268,-1.3320895522388059,0.001524269122908815
"OCEAN PLASTICS CO., LTD.",268,-1.0820895522388059,0.001524269122908815
BE FORWARD CO LTD,268,-0.0037313432835820895,0.001524269122908815
EXPORTADORA SCARLET BRITO,268,0.0,0.001524269122908815
S.A.EXPORTS,268,-0.06716417910447761,0.001524269122908815
KWANGDUCK A & T CO LTD,268,-0.41044776119402987,0.001524269122908815
CHIQUITABRANDS INTERNATIONAL SARL,268,-0.376865671641791,0.001524269122908815
SUMIT TEXTILE INDUSTRIES,268,-0.22761194029850745,0.001524269122908815
MEAD JOHNSON NUTRICIONALES,268,-20.365671641791046,0.001524269122908815
VONROLL CASTING (EMMENBRUECKE) AG,268,-1.4328358208955223,0.001524269122908815
FESTO AG & CO.KG.,268,-6.2388059701492535,0.001524269122908815
KIDDIELAND TOYS LIMITED,268,-0.13805970149253732,0.001524269122908815
MSC DIVINA,268,-0.06716417910447761,0.001524269122908815
MCPHEE BROS EXPORTS PTY LTD,268,-0.08582089552238806,0.001524269122908815
AMAZING INNOVATIONS LIMITED,268,-0.7798507462686567,0.001524269122908815
KUEHNE + NAGEL S.A R.L.,268,-0.033582089552238806,0.001524269122908815
PANALPINA TRANSP INTERNATIONAUX ( ),268,-0.055970149253731345,0.001524269122908815
PANALPINA WORLD TRANSPORT(THAILAND),268,-0.13432835820895522,0.001524269122908815
FOUREVER INTERNATIONAL,268,-0.03731343283582089,0.001524269122908815
ASAHI FORGE CORPORATION,268,-1.712686567164179,0.001524269122908815
THAI SAMSUNG ELECTRONICS CO.LTD.,268,-0.007462686567164179,0.001524269122908815
U-PLAY CORPORATION,268,-0.6380597014925373,0.001524269122908815
SAR TRANSPORT SYSTEMS PRIVATE LIMIT,268,-0.15298507462686567,0.001524269122908815
MATRIX FREIGHT SYSTEMS PVT. LTD.,268,-0.09328358208955224,0.001524269122908815
THORGRAN GRANITOS LTDA,268,-1.623134328358209,0.001524269122908815
UNIPRESS AG,267,-3.101123595505618,0.0015185815515546778
BOCONCEPT A/S,267,-4.224719101123595,0.0015185815515546778
"CHANGDE YIXIANG INDUSTRIAL CO., LTD",267,-1.0299625468164795,0.0015185815515546778
TEREX GB LTD,267,-0.48314606741573035,0.0015185815515546778
RHODANIENNE DE TRANSIT,267,-0.26217228464419473,0.0015185815515546778
SCHENKER MARITIME FRANCE SAS,267,-0.04119850187265917,0.0015185815515546778
AGRONEGOCIOS LOS ANGELES SAC,267,-0.10486891385767791,0.0015185815515546778
ANHUI YAOLONG BAMBOO WOOD,267,-0.3333333333333333,0.0015185815515546778
KENDA RUBBER IND. CO. LTD.,267,-0.0749063670411985,0.0015185815515546778
POLYMAXX INDUSTRIES LIMITED,267,-2.310861423220974,0.0015185815515546778
ORION ENGINEERED CARBONS GMBH,267,-0.29213483146067415,0.0015185815515546778
"POWERTECH INDUSTRIAL CO., LTD.",267,-2.247191011235955,0.0015185815515546778
"NEWFAST CO., LTD.",267,-1.0749063670411985,0.0015185815515546778
PRODUCTOS HORTICOLAS NORTENOS,267,-0.33707865168539325,0.0015185815515546778
AIKOKU ALPHA CORPORATION,267,-1.205992509363296,0.0015185815515546778
ATV FARMS,267,-0.04119850187265917,0.0015185815515546778
TCC MODEXPRESS BV,267,-0.033707865168539325,0.0015185815515546778
HAIFENG JINGHUI PLASTIC TOYS COMPAN,267,-0.08614232209737828,0.0015185815515546778
OY KUEHNE + NAGEL LTD,267,-0.34831460674157305,0.0015185815515546778
UPS SCS,267,-0.47191011235955055,0.0015185815515546778
POPPE + POTTHOFF HUNGARIA KFT,267,-0.5355805243445693,0.0015185815515546778
SPEEDASIA FORWARDING SHENZHEN,267,-0.06367041198501873,0.0015185815515546778
SHILLA INDUSTRIAL CO LTD,267,-1.3745318352059925,0.0015185815515546778
"APPLE FASHION CO., LTD",267,-0.2397003745318352,0.0015185815515546778
GEBR. LENZ GMBH,267,-4.303370786516854,0.0015185815515546778
FOREIGN IMPORTS INC. (FOREIGN,267,-0.011235955056179775,0.0015185815515546778
"GOODBABY CHILD PRODUCTS CO.,LTD",267,-0.6591760299625468,0.0015185815515546778
PAYANINI SRL,267,-2.539325842696629,0.0015185815515546778
CRANE WORLDWIDE GERMANY GMBH - HAM,267,-0.026217228464419477,0.0015185815515546778
SCS POLSKA SP.ZO.O.,267,-5.00374531835206,0.0015185815515546778
WIDE TOP CORPORATION LIMITED,267,-0.5655430711610487,0.0015185815515546778
SALVAPLASTIC INTERNACIONAL SA DE CV,267,-0.15730337078651685,0.0015185815515546778
PERSTORP SPECIALTY CHEMICALS AB,267,-0.8576779026217228,0.0015185815515546778
HANGZHOU YUNONG IMPORT AND EXPORT C,267,-0.3445692883895131,0.0015185815515546778
SUZHOU SAMSUNG ELECTRONICS COMPANY,267,-0.8838951310861424,0.0015185815515546778
SEINUMERO NIRMAN PVT.LTD,267,-2.0149812734082397,0.0015185815515546778
KUEHNE + NAGEL AS,267,-0.14232209737827714,0.0015185815515546778
ANHUI SHIFU INSTRUMENTS,267,-0.8951310861423221,0.0015185815515546778
DSV AIR & SEA INC. I920,267,-0.21722846441947566,0.0015185815515546778
"JIALING-HONDA MOTORS CO.,LTD",267,-0.10861423220973783,0.0015185815515546778
SEAWAYS FREIGHT LINKS,267,-0.10861423220973783,0.0015185815515546778
ONYX PETROLEUM,266,-0.011278195488721804,0.0015128939802005405
DAIKEN NEW ZEALAND LIMITED,266,-0.37593984962406013,0.0015128939802005405
"SAKAMOTO INDUSTRY CO.,LTD.",266,-3.7481203007518795,0.0015128939802005405
MUBEA HZP S.R.O.,266,-4.522556390977444,0.0015128939802005405
M/S. CALCUTTA SPRINGS LIMITED,266,-0.09774436090225563,0.0015128939802005405
JAS FORWARDING (KOREA) CO LTD,266,-0.15037593984962405,0.0015128939802005405
PANALPINA TRANSPORTES MUNDIALES S.A,266,-0.39097744360902253,0.0015128939802005405
PASTIFICIO RISCOSSA F.LLI MASTROMA,266,-1.3270676691729324,0.0015128939802005405
"SHANGHAI JIASHUN CRAFTS TOYS CO.,",266,-0.19548872180451127,0.0015128939802005405
KODA GMBH,266,-2.2518796992481205,0.0015128939802005405
KINTETSU WORLD EXPRESS INDONESIA,266,-0.07518796992481203,0.0015128939802005405
ASTON MARTIN LAGONDA LTD,266,-0.13909774436090225,0.0015128939802005405
AMVIAN MEXICO S DE RL DE CV,266,-21.37593984962406,0.0015128939802005405
"ROLIDA INVESTMENTS, INC.",266,-0.10526315789473684,0.0015128939802005405
THE JAMAICA BISCUIT COMPANY LTD,266,-0.3533834586466165,0.0015128939802005405
FACC OPERATIONS GMBH,266,-0.8195488721804511,0.0015128939802005405
BDP UGL GLOBAL LOGISTICS (INDIA),266,-0.37593984962406013,0.0015128939802005405
VADILAL INDUSTRIES LIMITED,266,-0.3684210526315789,0.0015128939802005405
THAI COCONUT PUBLIC COMPANY LIMITED,266,-1.1466165413533835,0.0015128939802005405
"BASE4 VENTURES,LLC",266,-2.8947368421052633,0.0015128939802005405
VINH LONG JOINT-STOCK TRADING MANUF,266,-0.3082706766917293,0.0015128939802005405
ZF SUSPENSION TECHNOLOGY,266,-3.4511278195488724,0.0015128939802005405
BANOVA INNOVACIONES EN BALSA S.A.,266,-1.0338345864661653,0.0015128939802005405
PITTWAY SARL,266,-2.180451127819549,0.0015128939802005405
KUEHNE + NAGEL PVT LTD,266,-0.31203007518796994,0.0015128939802005405
UNIVANCE CORPORATION,266,-0.43609022556390975,0.0015128939802005405
MSC CRUISES SA,266,-0.6879699248120301,0.0015128939802005405
"NINGBO RUYI JOINT STOCK CO.,LTD.",266,-0.3684210526315789,0.0015128939802005405
CHIEN LUEN IND (ZHONGSHAN) LTD,266,-0.02631578947368421,0.0015128939802005405
CIA. CACIQUE DE CAFE SOLUVEL,266,-0.015037593984962405,0.0015128939802005405
EICHHOLTZ B.V.,266,-0.8308270676691729,0.0015128939802005405
"PALMAR FRESH, S.A.",266,-0.15789473684210525,0.0015128939802005405
THEOBROMA BV,266,-0.35714285714285715,0.0015128939802005405
HELLA PAGID GMBH,266,-3.037593984962406,0.0015128939802005405
AAM MAQUILADORA MEXICO S DE RL DE C,266,-1.5,0.0015128939802005405
MAHLE BEHR OSTROW WIELKOPOLSKI,266,-1.1917293233082706,0.0015128939802005405
"LG DISPLAY (CHINA) CO., LTD.",266,-0.07142857142857142,0.0015128939802005405
GLC OCEAN LINES PTE LTD.,266,-0.12030075187969924,0.0015128939802005405
SHIJIAZHUANG S D COMPANY LTD.,266,-0.5375939849624061,0.0015128939802005405
MANDO CORPORATION,266,-0.18045112781954886,0.0015128939802005405
"KAS INT'L LOGISTICS CO.,LTD",265,0.0,0.001507206408846403
"SAFROUND LOGISTICS SHENZHEN CO.,LTD",265,-0.5584905660377358,0.001507206408846403
TOP LOGISTICS KOREA LTD.,265,-0.09811320754716982,0.001507206408846403
AVIC INTERNATIONAL HOLDING CORPORAT,265,-0.06037735849056604,0.001507206408846403
LOYAL WOLVES LIMITED,265,-1.1584905660377358,0.001507206408846403
LUBING MASCHINENFABRIK,265,-2.3433962264150945,0.001507206408846403
JAMES FORWARDING CORPORATION,265,-0.1169811320754717,0.001507206408846403
SUIHE LIMITED,265,-0.5509433962264151,0.001507206408846403
"RANIR CHANGSHU ORAL CARE CO., LTD.",265,-3.943396226415094,0.001507206408846403
CRAIG ELECTRONICS (HONG KONG) LTD,265,-0.5056603773584906,0.001507206408846403
SPECIAL FRUIT IMPORTACAO E,265,-0.03018867924528302,0.001507206408846403
DHAKAREA LTD,265,-0.5886792452830188,0.001507206408846403
SERGE FERRARI SAS,265,-0.6339622641509434,0.001507206408846403
INDUSTRIAS ALIMENTICIAS KERN'S Y CI,265,-0.27169811320754716,0.001507206408846403
SURYAMITRA EXIM (P) LIMITED,265,-0.11320754716981132,0.001507206408846403
GOODRICH AEROSPACE TECHNOLOGIES (TI,265,-0.09811320754716982,0.001507206408846403
SNAIDERO RINO SPA,265,-1.9169811320754717,0.001507206408846403
PRINSENDAM,265,0.0,0.001507206408846403
"DCS ASTA LOGISTIK, SLU",265,-0.4716981132075472,0.001507206408846403
TRAFILIX SPA,265,-0.6188679245283019,0.001507206408846403
CEVA LOGISTICS (HONG KONG) LIMITED,265,-0.03018867924528302,0.001507206408846403
AUTOCOM JAPAN INC,265,-0.05660377358490566,0.001507206408846403
"FDI CO., LTD",265,-0.1811320754716981,0.001507206408846403
CLARK MATERIAL HANDLING INTERNATION,265,-1.7358490566037736,0.001507206408846403
K-APEX LOGISTICS (DALIAN),265,-0.06037735849056604,0.001507206408846403
SYNTHITE INDUSTRIES PRIVATE LIMITED,265,-1.3924528301886792,0.001507206408846403
DSM ENGINEERING MATERIALS B.V.,265,-0.1320754716981132,0.001507206408846403
B.S.T. SRL,265,-0.5245283018867924,0.001507206408846403
AGROINDUSTRIAS AIB S.A.,265,-0.44528301886792454,0.001507206408846403
JK-PRODUCTS GMBH,265,-3.090566037735849,0.001507206408846403
EMEK MERMER SAN. TIC. A.S.,264,-8.359848484848484,0.0015015188374922657
HECNY TRANSPORTATION (THAILAND) LTD,264,-0.35984848484848486,0.0015015188374922657
M+R FORWARDING(CHINA)LTD.SHENZHEN B,264,-0.056818181818181816,0.0015015188374922657
JAS,264,-0.13257575757575757,0.0015015188374922657
UPS SCS (ASIA) LIMITED - GUANGDONG,264,-0.011363636363636364,0.0015015188374922657
KAMSTRUP A/S - LNA,264,-2.196969696969697,0.0015015188374922657
HEATHCOAT FABRICS LIMITED,264,-4.71969696969697,0.0015015188374922657
"GD AFILIATES,S DE RL DE CV",264,-27.227272727272727,0.0015015188374922657
PINALBO DE ALAJUELA,264,-0.07954545454545454,0.0015015188374922657
UGITECH ITALIA SRL,264,-1.1401515151515151,0.0015015188374922657
PARKER HANNIFIN HYDRAULICS (SHANGHA,264,-1.5795454545454546,0.0015015188374922657
EVERSTAR MERCHANDISE HONG KONG COMP,264,0.0,0.0015015188374922657
"QINGDAO YOU YUAN CASTING CO.,LTD.",264,-0.26515151515151514,0.0015015188374922657
"SILVER BIRCH GP, LLC DBA BDP TRANSP",264,-0.041666666666666664,0.0015015188374922657
PRODUCTOS CAPILARES LOREAL S.A.,264,-1.0265151515151516,0.0015015188374922657
FLANSCHENWERK BEBITZ GMBH,264,-0.6060606060606061,0.0015015188374922657
ESQUEL GARMENT MANUFACTURING,264,-0.6742424242424242,0.0015015188374922657
"KING SLIDE TECHNOLOGY CO., LTD.",264,-3.246212121212121,0.0015015188374922657
DONGGUAN ERGOTRON PRECISION,264,-1.121212121212121,0.0015015188374922657
CHANEL PARFUMS BEAUTE,264,-0.5909090909090909,0.0015015188374922657
NOVOLIZ S.A.,264,-0.20833333333333334,0.0015015188374922657
EVERGREEN LOGISTICS CORPORATION,264,-0.36363636363636365,0.0015015188374922657
SHAANXI HAISHENG FRESH FRUIT JUICE,264,-0.5681818181818182,0.0015015188374922657
AGRU KUNSTSTOFFTECHNIK GMBH,264,-4.246212121212121,0.0015015188374922657
ORION CORP.,264,-0.5378787878787878,0.0015015188374922657
HONG KONG HAILIANG METAL TRADING LI,264,-0.8181818181818182,0.0015015188374922657
GRUPPO ITALIANO VINI SPA,264,-3.2196969696969697,0.0015015188374922657
KODAI COMPANY. LTD,264,-0.06439393939393939,0.0015015188374922657
CONVATEC LTD,264,-0.7916666666666666,0.0015015188374922657
GRP LIMITED,264,-0.18181818181818182,0.0015015188374922657
CER. DEL CONCA,264,-2.1136363636363638,0.0015015188374922657
"DUX - INTERIORES, S.A.",264,-1.3333333333333333,0.0015015188374922657
"YANGJIANG ANGELE KITCHENWARE CO.,LT",264,-0.4393939393939394,0.0015015188374922657
BANANERA INTERNACIONAL FYFFES COSTA,264,0.0,0.0015015188374922657
KIMBALL ELECTRONICS(THAILAND) LTD.,263,-0.6692015209125475,0.0014958312661381282
"DAECHANG CO., LTD.",263,-1.7604562737642586,0.0014958312661381282
DOST KARDESLER TEKS.SAN.VE TIC.A.S.,263,-1.2623574144486691,0.0014958312661381282
PERONDA GROUP S.A.,263,-1.2357414448669202,0.0014958312661381282
SHANGHAI HUAYI GROUP CORPORATION LI,263,-0.1596958174904943,0.0014958312661381282
DSV AIR SEA CO.LTD. AS AGENT FOR,263,-0.13688212927756654,0.0014958312661381282
"SHANGHAI HAMEL LOGISTICS CO., LTD",263,-0.011406844106463879,0.0014958312661381282
TISCOM-PLS COMPANY LIMITED,263,-1.494296577946768,0.0014958312661381282
JOHANN BORGERS GMBH,263,-2.429657794676806,0.0014958312661381282
POCLAIN HYDRAULICS PVT. LTD,263,-2.634980988593156,0.0014958312661381282
W. SCHUMACHER & CO. GMBH,263,-1.7452471482889733,0.0014958312661381282
"NANTONG LAIYI TEXTILE CO.,LTD",263,-3.661596958174905,0.0014958312661381282
"SUMI VIETNAM WIRING SYSTEMS CO.,LTD",263,-0.34980988593155893,0.0014958312661381282
MANN + HUMMEL GMBH,263,-0.21673003802281368,0.0014958312661381282
HEADWIN LOGISTICS COMPANY LIMITED,263,-0.19391634980988592,0.0014958312661381282
NIPPON STEEL TRADING CORPORATION,263,-1.0950570342205324,0.0014958312661381282
EXPEDITORS (BANGLADESH) LTD.,263,-0.09505703422053231,0.0014958312661381282
LIN FENG QIN,263,-0.5513307984790875,0.0014958312661381282
GREENLAM INDUSTRIES LIMITED,263,-9.513307984790874,0.0014958312661381282
PT. BUMI MENARA INTERNUSA,263,-0.06844106463878327,0.0014958312661381282
MINH PHU HAU GIANG SEAFOOD CORP.,263,-0.022813688212927757,0.0014958312661381282
TIROLER GLASHUETTE GMBH,263,-2.5019011406844105,0.0014958312661381282
JETTA COMPANY LIMITED,263,-0.9885931558935361,0.0014958312661381282
DIC CORPORATION,263,-1.6577946768060836,0.0014958312661381282
CRANE WORLDWIDE LOGISTICS -SAO,263,-0.060836501901140684,0.0014958312661381282
COSMO SEA FREIGHT (H.K.) LTD,263,-0.011406844106463879,0.0014958312661381282
VESUVIUS POLAND SP ZOO,263,-0.779467680608365,0.0014958312661381282
DELIVERY ON TIME LIMITED.,263,-0.10646387832699619,0.0014958312661381282
INTERNATIONAL DOMINICAN ALUMINUM,263,-0.06463878326996197,0.0014958312661381282
HORTIFRUT-PERU S.A.C.,263,-0.0038022813688212928,0.0014958312661381282
JOC MACHINERY COMPANY LIMITED,263,-1.053231939163498,0.0014958312661381282
COMPANHIA BRASILEIRA DE ALUMINIO,263,-0.9619771863117871,0.0014958312661381282
KUEHNE + NAGEL LLC,263,-0.07604562737642585,0.0014958312661381282
ZHEJIANG HENGLIN CHAIR INDUSTRY CO.,263,-0.5361216730038023,0.0014958312661381282
BEKAERT COMBUSTION TECHNOLOGY B.V.,263,-2.4752851711026618,0.0014958312661381282
GARDNER DENVER D'LAND GMBH,263,-1.0342205323193916,0.0014958312661381282
SC DEDIENNE ROUMANIE,263,-3.285171102661597,0.0014958312661381282
ORIENTAL EXPORT CORPORATION,263,-1.7946768060836502,0.0014958312661381282
HUA DAN,263,-1.0190114068441065,0.0014958312661381282
"TYC BROTHER INDUSTRIAL CO., LTD.",263,-0.08745247148288973,0.0014958312661381282
TSRC CORPORATION,263,-0.23574144486692014,0.0014958312661381282
"SHENZHEN OULUO FURNITURE CO.,LTD",262,-0.19083969465648856,0.0014901436947839907
ALBINI PITIGLIANI S.P.A.,262,-0.04198473282442748,0.0014901436947839907
AARTI INDUSTRIES LIMITED,262,-1.0190839694656488,0.0014901436947839907
TOLL GLOBAL FORWARDING (INDIA) PVT,262,-0.2633587786259542,0.0014901436947839907
QUPENG,262,-0.48091603053435117,0.0014901436947839907
VE COMMERCIAL VEHICLES LTD,262,-1.6297709923664123,0.0014901436947839907
"ERAWAN MARKETING CO.,LTD.",262,-0.17557251908396945,0.0014901436947839907
KANNEGIESSER GMBH,262,-0.44274809160305345,0.0014901436947839907
CHINA INT'L FREIGHT (CHINA) LTD.SHE,262,-0.011450381679389313,0.0014901436947839907
SUZHOU CHIN-HOO CLEANING,262,-0.007633587786259542,0.0014901436947839907
GENERAL NOLI VALENCIA,262,-0.18702290076335878,0.0014901436947839907
PT.AQUAFARM NUSANTARA,262,-0.04198473282442748,0.0014901436947839907
TRANSLINK SHIPPING INC XIAMEN BRANC,262,-0.07633587786259542,0.0014901436947839907
KCE TECHNOLOGY COMPANY LIMITED,262,-0.8015267175572519,0.0014901436947839907
"HOA THANH CO., LTD",262,-1.0,0.0014901436947839907
"LINKFAIR INTERNATIONAL,INC.",262,-0.648854961832061,0.0014901436947839907
"JOHNSON HEALTH TECH CO.,LTD",262,-0.18702290076335878,0.0014901436947839907
INTERMODALTRADE LOGISTICS S.A.,262,0.0,0.0014901436947839907
SAVINO DEL BENE NAKLIYAT ANONIM SIR,262,-0.20610687022900764,0.0014901436947839907
DELEGAT LTD,262,-2.068702290076336,0.0014901436947839907
TAISHAN FIBERGLASS INC,262,-1.1526717557251909,0.0014901436947839907
WESTMINSTER INDUSTRIES LTD.,262,-0.3320610687022901,0.0014901436947839907
HECNY TRANSPORTATION (TAIWAN) LTD.,262,-0.18702290076335878,0.0014901436947839907
INDEPENDENT CONTAINER LINE LTD,262,-0.03816793893129771,0.0014901436947839907
PLASTI WEAVE INDUSTRIES,262,-1.5038167938931297,0.0014901436947839907
"SUMITOMO SHOJI CHEMICALS CO., LTD.",262,-0.7061068702290076,0.0014901436947839907
HONGKONG FOHON INDUSTRY CO LIMITED,262,-1.1946564885496183,0.0014901436947839907
QUANZHOU PRACTICAL JIAYI IMPORT AND,262,-0.1717557251908397,0.0014901436947839907
ARIMAR INTERNATIONAL S.P.A.,262,-0.2099236641221374,0.0014901436947839907
FUJIAN LONGTAI BAMBOO HOUSEWARE CO.,262,-0.08778625954198473,0.0014901436947839907
ROBERT BOSCH AUTOMOTIVE STEERING GM,262,-0.9732824427480916,0.0014901436947839907
KUEHNE + NAGEL PTE LTD,262,-0.08015267175572519,0.0014901436947839907
